x-axis,V_INC,V_OUT
+22.8000E-03,-195.3125E-03,+11.7188E-03
+23.1000E-03,-195.3125E-03,+11.7188E-03
+23.4000E-03,-195.3125E-03,+17.5781E-03
+23.7000E-03,-195.3125E-03,+17.5781E-03
+24.0000E-03,-195.3125E-03,+17.5781E-03
+24.3000E-03,-195.3125E-03,+17.5781E-03
+24.6000E-03,-195.3125E-03,+17.5781E-03
+24.9000E-03,-195.3125E-03,+11.7187E-03
+25.2000E-03,-195.3125E-03,+5.8594E-03
+25.5000E-03,-195.3125E-03,+11.7188E-03
+25.8000E-03,-195.3125E-03,+11.7188E-03
+26.1000E-03,-195.3125E-03,+17.5781E-03
+26.4000E-03,-195.3125E-03,+17.5781E-03
+26.7000E-03,-195.3125E-03,+17.5781E-03
+27.0000E-03,-195.3125E-03,+11.7188E-03
+27.3000E-03,-214.8437E-03,+11.7188E-03
+27.6000E-03,-195.3125E-03,+11.7188E-03
+27.9000E-03,-195.3125E-03,+17.5781E-03
+28.2000E-03,-195.3125E-03,+11.7188E-03
+28.5000E-03,-195.3125E-03,+17.5781E-03
+28.8000E-03,-195.3125E-03,+17.5781E-03
+29.1000E-03,-195.3125E-03,+11.7188E-03
+29.4000E-03,-195.3125E-03,+11.7188E-03
+29.7000E-03,-195.3125E-03,+11.7188E-03
+30.0000E-03,-195.3125E-03,+11.7188E-03
+30.3000E-03,-195.3125E-03,+11.7188E-03
+30.6000E-03,-175.7813E-03,+11.7188E-03
+30.9000E-03,-195.3125E-03,+11.7188E-03
+31.2000E-03,-195.3125E-03,+11.7188E-03
+31.5000E-03,-195.3125E-03,+11.7188E-03
+31.8000E-03,-195.3125E-03,+11.7188E-03
+32.1000E-03,-195.3125E-03,+17.5781E-03
+32.4000E-03,-195.3125E-03,+11.7188E-03
+32.7000E-03,-195.3125E-03,+11.7187E-03
+33.0000E-03,-195.3125E-03,+5.8594E-03
+33.3000E-03,-195.3125E-03,+11.7187E-03
+33.6000E-03,-175.7813E-03,+5.8594E-03
+33.9000E-03,-195.3125E-03,+11.7188E-03
+34.2000E-03,-195.3125E-03,+11.7188E-03
+34.5000E-03,-195.3125E-03,+11.7187E-03
+34.8000E-03,-195.3125E-03,+5.8594E-03
+35.1000E-03,-195.3125E-03,+5.8594E-03
+35.4000E-03,-195.3125E-03,+5.8594E-03
+35.7000E-03,-195.3125E-03,+5.8594E-03
+36.0000E-03,-195.3125E-03,+5.8594E-03
+36.3000E-03,-195.3125E-03,+11.7187E-03
+36.6000E-03,-195.3125E-03,+5.8594E-03
+36.9000E-03,-195.3125E-03,+11.7187E-03
+37.2000E-03,-195.3125E-03,+5.8594E-03
+37.5000E-03,-195.3125E-03,+11.7187E-03
+37.8000E-03,-195.3125E-03,+5.8594E-03
+38.1000E-03,-195.3125E-03,+11.7187E-03
+38.4000E-03,-195.3125E-03,+5.8594E-03
+38.7000E-03,-195.3125E-03,+11.7188E-03
+39.0000E-03,-195.3125E-03,+11.7187E-03
+39.3000E-03,-214.8437E-03,+5.8594E-03
+39.6000E-03,-195.3125E-03,+5.8594E-03
+39.9000E-03,-195.3125E-03,+5.8594E-03
+40.2000E-03,-195.3125E-03,+11.7187E-03
+40.5000E-03,-195.3125E-03,+5.8594E-03
+40.8000E-03,-195.3125E-03,+5.8594E-03
+41.1000E-03,-195.3125E-03,+5.8594E-03
+41.4000E-03,-195.3125E-03,+5.8594E-03
+41.7000E-03,-195.3125E-03,+5.8594E-03
+42.0000E-03,-195.3125E-03,+5.8594E-03
+42.3000E-03,-195.3125E-03,+0.0E+00
+42.6000E-03,-195.3125E-03,+0.0E+00
+42.9000E-03,-195.3125E-03,+5.8594E-03
+43.2000E-03,-195.3125E-03,+5.8594E-03
+43.5000E-03,-195.3125E-03,+5.8594E-03
+43.8000E-03,-195.3125E-03,+0.0E+00
+44.1000E-03,-195.3125E-03,+0.0E+00
+44.4000E-03,-195.3125E-03,+0.0E+00
+44.7000E-03,-195.3125E-03,+5.8594E-03
+45.0000E-03,-195.3125E-03,+5.8594E-03
+45.3000E-03,-195.3125E-03,+5.8594E-03
+45.6000E-03,-195.3125E-03,+5.8594E-03
+45.9000E-03,-195.3125E-03,+5.8594E-03
+46.2000E-03,-195.3125E-03,+5.8594E-03
+46.5000E-03,-195.3125E-03,+5.8594E-03
+46.8000E-03,-195.3125E-03,+0.0E+00
+47.1000E-03,-195.3125E-03,+0.0E+00
+47.4000E-03,-214.8437E-03,+5.8594E-03
+47.7000E-03,-195.3125E-03,+0.0E+00
+48.0000E-03,-195.3125E-03,+0.0E+00
+48.3000E-03,-214.8437E-03,+0.0E+00
+48.6000E-03,-195.3125E-03,+0.0E+00
+48.9000E-03,-195.3125E-03,+0.0E+00
+49.2000E-03,-195.3125E-03,+0.0E+00
+49.5000E-03,-195.3125E-03,+0.0E+00
+49.8000E-03,-195.3125E-03,-0.0E+00
+50.1000E-03,-195.3125E-03,-5.8594E-03
+50.4000E-03,-195.3125E-03,+0.0E+00
+50.7000E-03,-195.3125E-03,+0.0E+00
+51.0000E-03,-195.3125E-03,+0.0E+00
+51.3000E-03,-195.3125E-03,+0.0E+00
+51.6000E-03,-195.3125E-03,+0.0E+00
+51.9000E-03,-195.3125E-03,+0.0E+00
+52.2000E-03,-214.8437E-03,+0.0E+00
+52.5000E-03,-195.3125E-03,+0.0E+00
+52.8000E-03,-195.3125E-03,+0.0E+00
+53.1000E-03,-195.3125E-03,+5.8594E-03
+53.4000E-03,-195.3125E-03,+0.0E+00
+53.7000E-03,-195.3125E-03,-0.0E+00
+54.0000E-03,-214.8438E-03,-5.8594E-03
+54.3000E-03,-214.8437E-03,+5.8594E-03
+54.6000E-03,-195.3125E-03,+0.0E+00
+54.9000E-03,-195.3125E-03,+0.0E+00
+55.2000E-03,-195.3125E-03,+5.8594E-03
+55.5000E-03,-195.3125E-03,-5.8594E-03
+55.8000E-03,-195.3125E-03,-5.8594E-03
+56.1000E-03,-195.3125E-03,-5.8594E-03
+56.4000E-03,-195.3125E-03,-5.8594E-03
+56.7000E-03,-214.8438E-03,+0.0E+00
+57.0000E-03,-214.8437E-03,-0.0E+00
+57.3000E-03,-195.3125E-03,-5.8594E-03
+57.6000E-03,-195.3125E-03,+0.0E+00
+57.9000E-03,-195.3125E-03,+0.0E+00
+58.2000E-03,-195.3125E-03,+0.0E+00
+58.5000E-03,-195.3125E-03,+0.0E+00
+58.8000E-03,-195.3125E-03,+0.0E+00
+59.1000E-03,-195.3125E-03,+5.8594E-03
+59.4000E-03,-195.3125E-03,+5.8594E-03
+59.7000E-03,-195.3125E-03,+5.8594E-03
+60.0000E-03,-195.3125E-03,+5.8594E-03
+60.3000E-03,-195.3125E-03,+0.0E+00
+60.6000E-03,-195.3125E-03,-0.0E+00
+60.9000E-03,-195.3125E-03,-5.8594E-03
+61.2000E-03,-195.3125E-03,+0.0E+00
+61.5000E-03,-195.3125E-03,+5.8594E-03
+61.8000E-03,-195.3125E-03,+0.0E+00
+62.1000E-03,-195.3125E-03,+0.0E+00
+62.4000E-03,-195.3125E-03,+0.0E+00
+62.7000E-03,-195.3125E-03,+0.0E+00
+63.0000E-03,-195.3125E-03,+5.8594E-03
+63.3000E-03,-195.3125E-03,+0.0E+00
+63.6000E-03,-195.3125E-03,+5.8594E-03
+63.9000E-03,-195.3125E-03,+0.0E+00
+64.2000E-03,-195.3125E-03,+0.0E+00
+64.5000E-03,-195.3125E-03,+0.0E+00
+64.8000E-03,-195.3125E-03,+0.0E+00
+65.1000E-03,-195.3125E-03,+0.0E+00
+65.4000E-03,-195.3125E-03,+5.8594E-03
+65.7000E-03,-195.3125E-03,+5.8594E-03
+66.0000E-03,-195.3125E-03,+11.7187E-03
+66.3000E-03,-195.3125E-03,+5.8594E-03
+66.6000E-03,-195.3125E-03,+5.8594E-03
+66.9000E-03,-195.3125E-03,+5.8594E-03
+67.2000E-03,-195.3125E-03,+5.8594E-03
+67.5000E-03,-195.3125E-03,+5.8594E-03
+67.8000E-03,-195.3125E-03,+5.8594E-03
+68.1000E-03,-195.3125E-03,+11.7188E-03
+68.4000E-03,-195.3125E-03,+11.7187E-03
+68.7000E-03,-195.3125E-03,+5.8594E-03
+69.0000E-03,-195.3125E-03,+5.8594E-03
+69.3000E-03,-195.3125E-03,+5.8594E-03
+69.6000E-03,-195.3125E-03,+5.8594E-03
+69.9000E-03,-195.3125E-03,+5.8594E-03
+70.2000E-03,-195.3125E-03,+11.7187E-03
+70.5000E-03,-195.3125E-03,+5.8594E-03
+70.8000E-03,-195.3125E-03,+5.8594E-03
+71.1000E-03,-195.3125E-03,+5.8594E-03
+71.4000E-03,-195.3125E-03,+0.0E+00
+71.7000E-03,-195.3125E-03,+5.8594E-03
+72.0000E-03,-195.3125E-03,+11.7188E-03
+72.3000E-03,-195.3125E-03,+11.7188E-03
+72.6000E-03,-195.3125E-03,+11.7187E-03
+72.9000E-03,-214.8437E-03,+5.8594E-03
+73.2000E-03,-195.3125E-03,+5.8594E-03
+73.5000E-03,-195.3125E-03,+5.8594E-03
+73.8000E-03,-195.3125E-03,+5.8594E-03
+74.1000E-03,-195.3125E-03,+11.7187E-03
+74.4000E-03,-195.3125E-03,+5.8594E-03
+74.7000E-03,-195.3125E-03,+11.7187E-03
+75.0000E-03,-195.3125E-03,+5.8594E-03
+75.3000E-03,-195.3125E-03,+5.8594E-03
+75.6000E-03,-195.3125E-03,+11.7188E-03
+75.9000E-03,-195.3125E-03,+11.7188E-03
+76.2000E-03,-195.3125E-03,+11.7188E-03
+76.5000E-03,-195.3125E-03,+11.7188E-03
+76.8000E-03,-195.3125E-03,+11.7188E-03
+77.1000E-03,-195.3125E-03,+11.7187E-03
+77.4000E-03,-195.3125E-03,+5.8594E-03
+77.7000E-03,-195.3125E-03,+5.8594E-03
+78.0000E-03,-195.3125E-03,+5.8594E-03
+78.3000E-03,-195.3125E-03,+5.8594E-03
+78.6000E-03,-195.3125E-03,+11.7187E-03
+78.9000E-03,-195.3125E-03,+5.8594E-03
+79.2000E-03,-195.3125E-03,+5.8594E-03
+79.5000E-03,-195.3125E-03,+11.7188E-03
+79.8000E-03,-195.3125E-03,+11.7188E-03
+80.1000E-03,-195.3125E-03,+11.7188E-03
+80.4000E-03,-195.3125E-03,+11.7188E-03
+80.7000E-03,-195.3125E-03,+11.7188E-03
+81.0000E-03,-195.3125E-03,+11.7188E-03
+81.3000E-03,-195.3125E-03,+11.7188E-03
+81.6000E-03,-195.3125E-03,+11.7188E-03
+81.9000E-03,-195.3125E-03,+11.7188E-03
+82.2000E-03,-195.3125E-03,+11.7188E-03
+82.5000E-03,-195.3125E-03,+17.5781E-03
+82.8000E-03,-195.3125E-03,+11.7188E-03
+83.1000E-03,-195.3125E-03,+11.7188E-03
+83.4000E-03,-195.3125E-03,+5.8594E-03
+83.7000E-03,-195.3125E-03,+11.7187E-03
+84.0000E-03,-195.3125E-03,+11.7188E-03
+84.3000E-03,-195.3125E-03,+17.5781E-03
+84.6000E-03,-195.3125E-03,+11.7188E-03
+84.9000E-03,-195.3125E-03,+17.5781E-03
+85.2000E-03,-195.3125E-03,+11.7188E-03
+85.5000E-03,-195.3125E-03,+11.7188E-03
+85.8000E-03,-195.3125E-03,+17.5781E-03
+86.1000E-03,-195.3125E-03,+11.7188E-03
+86.4000E-03,-195.3125E-03,+11.7188E-03
+86.7000E-03,-195.3125E-03,+11.7188E-03
+87.0000E-03,-195.3125E-03,+17.5781E-03
+87.3000E-03,-195.3125E-03,+11.7188E-03
+87.6000E-03,-195.3125E-03,+11.7188E-03
+87.9000E-03,-195.3125E-03,+5.8594E-03
+88.2000E-03,-195.3125E-03,+5.8594E-03
+88.5000E-03,-195.3125E-03,+5.8594E-03
+88.8000E-03,-195.3125E-03,+5.8594E-03
+89.1000E-03,-195.3125E-03,+11.7187E-03
+89.4000E-03,-195.3125E-03,+11.7188E-03
+89.7000E-03,-195.3125E-03,+11.7188E-03
+90.0000E-03,-195.3125E-03,+11.7188E-03
+90.3000E-03,-195.3125E-03,+5.8594E-03
+90.6000E-03,-195.3125E-03,+11.7187E-03
+90.9000E-03,-195.3125E-03,+11.7188E-03
+91.2000E-03,-195.3125E-03,+17.5781E-03
+91.5000E-03,-195.3125E-03,+11.7188E-03
+91.8000E-03,-195.3125E-03,+5.8594E-03
+92.1000E-03,-195.3125E-03,+11.7187E-03
+92.4000E-03,-195.3125E-03,+11.7188E-03
+92.7000E-03,-214.8437E-03,+11.7188E-03
+93.0000E-03,-195.3125E-03,+5.8594E-03
+93.3000E-03,-214.8437E-03,+11.7187E-03
+93.6000E-03,-195.3125E-03,+11.7188E-03
+93.9000E-03,-214.8437E-03,+11.7188E-03
+94.2000E-03,-214.8438E-03,+11.7188E-03
+94.5000E-03,-214.8438E-03,+5.8594E-03
+94.8000E-03,-214.8438E-03,+5.8594E-03
+95.1000E-03,-214.8438E-03,+5.8594E-03
+95.4000E-03,-214.8438E-03,+5.8594E-03
+95.7000E-03,-214.8438E-03,+5.8594E-03
+96.0000E-03,-214.8438E-03,+5.8594E-03
+96.3000E-03,-214.8438E-03,+11.7187E-03
+96.6000E-03,-214.8438E-03,+11.7188E-03
+96.9000E-03,-214.8438E-03,+5.8594E-03
+97.2000E-03,-195.3125E-03,+5.8594E-03
+97.5000E-03,-214.8437E-03,+11.7187E-03
+97.8000E-03,-195.3125E-03,+11.7188E-03
+98.1000E-03,-195.3125E-03,+17.5781E-03
+98.4000E-03,-195.3125E-03,+5.8594E-03
+98.7000E-03,-195.3125E-03,+11.7187E-03
+99.0000E-03,-195.3125E-03,+17.5781E-03
+99.3000E-03,-195.3125E-03,+17.5781E-03
+99.6000E-03,-195.3125E-03,+11.7188E-03
+99.9000E-03,-195.3125E-03,+11.7188E-03
+100.2000E-03,-195.3125E-03,+11.7188E-03
+100.5000E-03,-195.3125E-03,+17.5781E-03
+100.8000E-03,-195.3125E-03,+5.8594E-03
+101.1000E-03,-195.3125E-03,+11.7187E-03
+101.4000E-03,-195.3125E-03,+11.7188E-03
+101.7000E-03,-195.3125E-03,+11.7188E-03
+102.0000E-03,-195.3125E-03,+11.7188E-03
+102.3000E-03,-214.8437E-03,+11.7188E-03
+102.6000E-03,-214.8438E-03,+11.7188E-03
+102.9000E-03,-195.3125E-03,+11.7188E-03
+103.2000E-03,-195.3125E-03,+11.7188E-03
+103.5000E-03,-195.3125E-03,+5.8594E-03
+103.8000E-03,-195.3125E-03,+11.7187E-03
+104.1000E-03,-214.8437E-03,+11.7188E-03
+104.4000E-03,-195.3125E-03,+11.7188E-03
+104.7000E-03,-214.8437E-03,+11.7188E-03
+105.0000E-03,-195.3125E-03,+11.7188E-03
+105.3000E-03,-195.3125E-03,+11.7188E-03
+105.6000E-03,-195.3125E-03,+11.7188E-03
+105.9000E-03,-195.3125E-03,+11.7188E-03
+106.2000E-03,-195.3125E-03,+17.5781E-03
+106.5000E-03,-214.8437E-03,+11.7188E-03
+106.8000E-03,-195.3125E-03,+11.7188E-03
+107.1000E-03,-195.3125E-03,+11.7188E-03
+107.4000E-03,-195.3125E-03,+5.8594E-03
+107.7000E-03,-195.3125E-03,+17.5781E-03
+108.0000E-03,-195.3125E-03,+17.5781E-03
+108.3000E-03,-195.3125E-03,+17.5781E-03
+108.6000E-03,-195.3125E-03,+11.7188E-03
+108.9000E-03,-195.3125E-03,+11.7188E-03
+109.2000E-03,-195.3125E-03,+11.7188E-03
+109.5000E-03,-195.3125E-03,+11.7188E-03
+109.8000E-03,-195.3125E-03,+11.7188E-03
+110.1000E-03,-195.3125E-03,+11.7188E-03
+110.4000E-03,-195.3125E-03,+17.5781E-03
+110.7000E-03,-195.3125E-03,+17.5781E-03
+111.0000E-03,-195.3125E-03,+11.7188E-03
+111.3000E-03,-195.3125E-03,+11.7188E-03
+111.6000E-03,-195.3125E-03,+11.7188E-03
+111.9000E-03,-195.3125E-03,+17.5781E-03
+112.2000E-03,-195.3125E-03,+11.7188E-03
+112.5000E-03,-195.3125E-03,+11.7188E-03
+112.8000E-03,-195.3125E-03,+11.7188E-03
+113.1000E-03,-214.8437E-03,+11.7188E-03
+113.4000E-03,-195.3125E-03,+11.7188E-03
+113.7000E-03,-195.3125E-03,+11.7188E-03
+114.0000E-03,-195.3125E-03,+11.7188E-03
+114.3000E-03,-195.3125E-03,+11.7188E-03
+114.6000E-03,-195.3125E-03,+11.7188E-03
+114.9000E-03,-195.3125E-03,+11.7188E-03
+115.2000E-03,-195.3125E-03,+0.0E+00
+115.5000E-03,-195.3125E-03,+5.8594E-03
+115.8000E-03,-195.3125E-03,+5.8594E-03
+116.1000E-03,-195.3125E-03,+11.7187E-03
+116.4000E-03,-195.3125E-03,+5.8594E-03
+116.7000E-03,-195.3125E-03,+5.8594E-03
+117.0000E-03,-195.3125E-03,+5.8594E-03
+117.3000E-03,-214.8437E-03,+11.7187E-03
+117.6000E-03,-214.8438E-03,+11.7188E-03
+117.9000E-03,-195.3125E-03,+11.7188E-03
+118.2000E-03,-195.3125E-03,+11.7188E-03
+118.5000E-03,-214.8437E-03,+11.7188E-03
+118.8000E-03,-214.8438E-03,+5.8594E-03
+119.1000E-03,-214.8438E-03,+11.7187E-03
+119.4000E-03,-214.8438E-03,+5.8594E-03
+119.7000E-03,-195.3125E-03,+11.7187E-03
+120.0000E-03,-214.8437E-03,+11.7188E-03
+120.3000E-03,-195.3125E-03,+11.7188E-03
+120.6000E-03,-195.3125E-03,+11.7188E-03
+120.9000E-03,-136.7188E-03,+11.7188E-03
+121.2000E-03,+449.2187E-03,+11.7188E-03
+121.5000E-03,+644.5312E-03,+5.8594E-03
+121.8000E-03,+820.3125E-03,+5.8594E-03
+122.1000E-03,+996.0937E-03,+11.7187E-03
+122.4000E-03,+1.1718750E+00,+5.8594E-03
+122.7000E-03,+1.3671875E+00,+5.8594E-03
+123.0000E-03,+1.5820312E+00,+11.7187E-03
+123.3000E-03,+1.7773437E+00,+5.8594E-03
+123.6000E-03,+1.9921875E+00,+11.7187E-03
+123.9000E-03,+2.2070312E+00,+11.7188E-03
+124.2000E-03,+2.4023437E+00,+11.7188E-03
+124.5000E-03,+2.6171875E+00,+11.7188E-03
+124.8000E-03,+2.8125000E+00,+11.7188E-03
+125.1000E-03,+3.0078125E+00,+11.7188E-03
